Model parameters used:
country, #general beds, #critical beds, controls start, controls end, R reduction during intervention, R reduction after intervention
Ecuador,36412,1050,2020-03-13,2020-08-15,0%,100%

Model output:
date,est. current infections,est. deaths,est. hospital bed usage,est. critical bed usage
2020-08-30,9532.12066995247,98.05974564524604,5493.322200406671,1009.3777231590936
2020-08-31,6872.139741412506,92.06955103130895,5001.107130117518,956.8647086274393
2020-09-01,4923.918297802588,86.49144537270149,4513.235726540301,896.5490785127465
2020-09-02,3508.5320213340806,80.59059139264355,4041.1918092783053,831.4507113996883
2020-09-03,2487.565327144018,74.39089257455089,3593.253952784512,764.1990521320175
2020-09-04,1755.7540195818322,68.0534528985936,3174.946723145074,696.9026800172318
2020-09-05,1234.1587704168057,61.74164486096379,2789.5228621924884,631.172050735356
2020-09-06,864.2753200116166,55.59288756812202,2438.4296057934234,568.179927663483
2020-09-07,603.1752311353342,49.71347956538011,2121.732629942431,508.7306262295137
2020-09-08,419.6285684249387,44.17964986339575,1838.483873473788,453.3281217945908
2020-09-09,291.0877439443442,39.04089749295781,1587.028819471131,402.23851633784085
2020-09-10,201.37938815343907,34.32415655076875,1365.2557147603625,355.54496611855575
2020-09-11,138.97051463736673,30.038201294293685,1170.791171968723,313.1942892617786
2020-09-12,95.68053672715644,26.17780196340391,1001.1492953162481,275.03549033415095
2020-09-13,65.7334944260695,22.727420881910803,853.8417992225471,240.85088925626238
2020-09-14,45.06855130520173,19.664387278357026,726.4559775787054,210.38067178486978
2020-09-15,30.841824253797572,16.96149747940035,616.7071205165086,183.34183584532317
2020-09-16,21.068701590866205,14.589075684980344,522.4710851511453,159.44247517223815
2020-09-17,14.368574471907076,12.516556891599976,441.8017990977149,138.39225736570367
2020-09-18,9.783863087165082,10.713660406121562,372.9376148350887,119.90984242197914
2020-09-19,6.652222370654109,9.151218840181173,314.2997176168288,103.72789983789906
2020-09-20,4.516673135756625,7.801731960713369,264.48508633698884,89.5962702865418
2020-09-21,3.0626619535818094,6.639704902958329,222.2559334230323,77.28371896728983
2020-09-22,2.074141052951037,5.641821804592837,186.52707979253694,66.57864268153791
2020-09-23,1.403020880700413,4.7869976455858705,156.35233913563505,57.289019123063696
2020-09-24,0.9479872501313686,4.056342986339587,130.91068311934552,49.24182493139883
2020-09-25,0.6398518767731719,3.433069030250408,109.49272383491407,42.28209808877585
2020-09-26,0.43144266609879894,2.902355183961845,91.48786354674598,36.271778186923186
2020-09-27,0.29063567126543316,2.4511992914940492,76.37229860795395,31.088420452930063
2020-09-28,0.1955944388520917,2.068248631894676,63.69805608995222,26.62386288556563
